N,MB,min,avgMin,avg,avgMax,max
186,14060.0,32.4,135.3,218.6,233.9,239.5
187,14136.0,88.8,155.3,219.0,232.7,238.1
188,14212.0,2.0,103.8,212.4,240.4,247.4
189,14288.0,94.7,156.2,225.4,241.3,248.2
190,14364.0,2.0,81.6,215.6,233.5,244.8
191,14440.0,95.4,166.9,222.9,242.4,249.8
192,14516.0,90.5,164.7,216.0,227.9,241.6
193,14592.0,2.0,137.0,184.6,229.7,248.7
194,14668.0,97.2,97.2,227.1,234.7,239.3
195,14744.0,2.0,144.0,210.8,234.6,241.2
196,14820.0,97.1,162.5,228.4,237.0,245.0
197,14896.0,2.0,59.4,223.5,244.5,248.2
198,14972.0,90.7,161.4,213.5,235.3,245.3
199,15048.0,96.6,188.4,227.7,241.5,246.5
200,15124.0,2.0,146.2,213.7,235.9,245.6
201,15200.0,95.8,179.8,226.8,237.1,245.4
202,15276.0,2.0,107.6,200.6,240.9,249.3
203,15352.0,92.6,173.1,221.1,244.3,250.3
204,15428.0,96.9,165.9,235.9,244.0,246.9
205,15504.0,1.9,108.4,222.2,243.4,246.2
206,15580.0,87.6,146.1,217.3,237.5,247.2
207,15656.0,2.0,99.4,203.5,232.1,240.4
208,15732.0,94.2,177.3,232.8,243.5,247.5
209,15808.0,90.7,170.8,219.7,230.5,245.8
210,15884.0,2.0,53.5,211.6,234.5,245.5
211,15960.0,96.8,155.0,218.5,243.1,249.2
212,16036.0,2.0,138.8,218.0,240.8,249.0
213,16112.0,97.4,97.4,234.3,241.3,247.3
214,16188.0,91.5,156.2,217.4,229.8,248.2
215,16264.0,1.9,132.4,186.9,233.3,245.4
216,16340.0,94.9,179.7,232.3,240.9,247.3
217,16416.0,2.0,139.8,212.6,237.7,246.8
218,16492.0,94.3,153.8,222.3,230.1,233.6
219,16568.0,2.0,94.4,213.1,234.5,246.0
220,16644.0,88.8,173.8,230.5,244.5,247.9
221,16720.0,96.1,96.1,235.9,244.0,247.7
222,16796.0,2.0,152.8,219.1,242.2,247.1
223,16872.0,96.1,188.6,235.9,244.5,248.3
224,16948.0,2.0,129.3,176.2,223.7,234.5
225,17024.0,90.1,184.2,227.9,244.2,249.4
226,17100.0,97.3,97.3,235.1,243.6,247.4
227,17176.0,2.0,142.1,220.0,240.1,247.4
228,17252.0,93.2,106.3,215.9,236.2,245.5
229,17328.0,2.0,149.0,221.7,239.3,246.5
230,17404.0,93.4,176.7,231.7,242.4,248.2
231,17480.0,89.3,150.9,234.8,244.5,248.0
232,17556.0,93.6,110.2,235.5,244.4,249.7
233,17632.0,91.9,162.6,203.3,228.9,241.9
234,17708.0,89.1,183.2,235.1,245.0,251.0
235,17784.0,2.0,119.3,218.3,236.5,248.8
236,17860.0,89.3,174.6,237.1,246.6,250.5
237,17936.0,2.0,112.2,221.7,246.8,249.9
238,18012.0,94.6,94.6,219.4,230.6,235.0
239,18088.0,90.5,182.2,228.4,241.8,252.2
240,18164.0,2.0,92.2,220.1,244.5,248.2
241,18240.0,91.9,92.7,237.0,244.7,248.7
242,18316.0,1.9,131.9,220.2,243.0,248.2
243,18392.0,93.1,159.3,230.9,241.7,251.3
244,18468.0,96.2,166.1,237.1,245.3,249.3
245,18544.0,2.0,112.2,221.1,240.5,247.5
246,18620.0,92.5,92.5,215.1,237.9,243.4
247,18696.0,2.0,108.5,215.7,236.0,242.0
248,18772.0,93.7,157.9,216.5,232.0,238.1
249,18848.0,87.9,157.9,217.0,232.2,245.9
250,18924.0,2.0,132.4,207.4,238.5,247.0
251,19000.0,93.9,143.4,222.5,236.2,245.9
252,19076.0,1.9,154.0,220.3,244.4,246.6
253,19152.0,92.9,163.0,235.9,244.5,248.6
254,19228.0,89.7,97.7,233.5,243.9,247.5
255,19304.0,90.0,167.0,211.4,241.2,248.8
256,19380.0,92.3,155.8,221.7,230.2,233.8
257,19456.0,2.0,148.5,215.5,241.0,250.7
258,19532.0,95.6,95.6,237.9,245.3,249.1
259,19608.0,2.0,85.7,211.1,242.1,248.4
260,19684.0,92.0,168.0,219.6,234.4,247.7
261,19760.0,92.6,92.6,223.7,231.0,234.5
262,19836.0,1.9,114.9,208.0,228.8,241.4
263,19912.0,91.3,143.9,226.8,244.4,248.7
264,19988.0,2.0,108.8,207.6,237.7,249.3
265,20064.0,90.5,172.3,220.4,228.7,233.8
266,20140.0,96.4,184.5,233.9,244.5,247.4
267,20216.0,2.0,159.6,221.1,243.3,249.1
268,20292.0,90.3,154.6,206.0,233.4,246.1
269,20368.0,2.0,115.0,214.6,239.9,247.9
270,20444.0,88.6,150.2,225.6,236.0,245.5
271,20520.0,95.1,184.9,234.2,243.6,247.2
272,20596.0,1.9,110.1,202.7,224.6,246.4
273,20672.0,92.0,163.7,218.4,233.7,248.4
274,20748.0,2.0,132.1,205.7,233.0,249.8
275,20824.0,88.1,88.1,217.8,225.1,227.8
276,20900.0,94.5,110.5,236.2,244.2,247.9
277,20976.0,94.9,123.7,216.5,234.4,239.7
278,21052.0,90.7,158.0,227.2,236.0,239.3
279,21128.0,2.0,127.3,206.9,235.1,238.7
280,21204.0,91.0,140.3,225.5,235.9,239.7
281,21280.0,1.9,112.1,212.3,236.3,240.8
282,21356.0,97.9,192.4,220.0,243.1,249.4
283,21432.0,88.7,160.2,234.7,242.9,248.5
284,21508.0,2.0,121.5,202.8,230.4,243.5
285,21584.0,88.8,126.3,212.0,228.8,232.6
286,21660.0,2.0,116.9,223.5,243.0,248.8
287,21736.0,87.3,87.3,227.3,234.9,238.7
288,21812.0,92.5,191.3,226.2,235.9,244.8
289,21888.0,88.3,157.2,220.7,236.5,246.0
290,21964.0,2.0,155.3,192.5,234.0,247.5
291,22040.0,61.1,185.0,224.8,243.0,247.7
292,22116.0,2.0,139.8,222.9,245.1,249.9
293,22192.0,93.8,165.4,237.8,245.6,249.7
294,22268.0,2.0,114.2,219.6,243.5,249.5
295,22344.0,85.6,143.8,213.0,227.9,247.1
296,22420.0,94.2,178.1,221.0,238.7,250.2
297,22496.0,2.0,98.2,217.9,244.9,249.3
298,22572.0,96.6,139.2,236.8,245.8,250.3
299,22648.0,2.0,147.3,225.9,244.6,248.8
300,22724.0,31.8,142.7,213.3,233.3,248.8
301,22800.0,96.2,171.1,224.9,237.6,250.2
302,22876.0,2.0,142.1,208.8,227.6,247.4
303,22952.0,91.0,94.2,229.3,245.1,248.3
304,23028.0,2.0,105.7,212.4,239.4,246.8
305,23104.0,88.2,183.9,224.2,236.6,245.1
306,23180.0,96.6,96.6,235.4,244.5,249.4
307,23256.0,2.0,142.9,203.6,224.4,245.8
308,23332.0,89.8,157.0,215.1,231.9,237.9
309,23408.0,2.0,112.8,201.4,232.9,240.7
310,23484.0,89.6,185.6,222.8,231.4,234.3
311,23560.0,96.3,160.1,233.4,243.8,248.8
312,23636.0,2.0,148.2,200.9,240.8,248.4
313,23712.0,90.6,161.5,234.7,243.3,246.3
314,23788.0,2.0,112.8,214.3,244.2,248.8
315,23864.0,90.4,161.2,236.8,245.1,249.0
316,23940.0,2.0,87.9,223.9,244.5,249.0
317,24016.0,84.3,154.7,214.4,238.4,248.6
318,24092.0,91.8,154.0,223.3,236.7,246.0
319,24168.0,1.9,125.5,202.5,231.3,250.1
320,24244.0,90.7,162.5,235.7,244.6,247.9
321,24320.0,2.0,116.6,209.6,243.7,248.7
322,24396.0,99.3,161.6,232.4,244.7,248.3
323,24472.0,92.6,181.3,234.7,244.3,248.9
324,24548.0,2.0,105.8,211.6,238.5,248.4
325,24624.0,91.3,122.2,228.5,244.2,247.5
326,24700.0,2.0,134.0,203.2,228.3,233.7
327,24776.0,94.9,94.9,216.8,224.1,228.5
328,24852.0,60.8,194.9,225.5,242.5,248.0
329,24928.0,2.0,106.9,206.2,230.1,243.5
330,25004.0,89.4,182.0,230.1,246.0,250.6
331,25080.0,2.0,143.6,214.9,235.6,250.0
332,25156.0,89.0,158.4,235.7,245.1,247.7
333,25232.0,93.8,93.8,237.2,244.7,248.4
334,25308.0,2.0,146.3,195.3,234.4,244.1
335,25384.0,89.3,156.4,228.6,241.1,247.3
336,25460.0,2.0,54.5,215.4,234.8,249.9
337,25536.0,31.2,131.1,220.5,235.0,248.9
338,25612.0,2.0,109.6,220.6,243.2,247.9
339,25688.0,101.0,155.6,218.9,238.1,242.7
340,25764.0,94.6,94.6,228.4,242.3,247.0
341,25840.0,2.0,109.3,208.4,232.7,248.3
342,25916.0,88.7,201.5,227.0,242.6,247.1
343,25992.0,2.0,116.8,209.4,243.9,249.8
344,26068.0,97.1,185.4,224.3,239.4,249.7
345,26144.0,89.1,139.8,219.8,229.4,233.3
346,26220.0,2.0,115.2,200.4,233.8,238.5
347,26296.0,62.1,121.6,200.8,231.6,237.2
348,26372.0,40.9,51.4,56.9,57.6,61.8
349,26448.0,2.0,111.8,201.1,231.6,249.1
350,26524.0,94.3,175.8,232.1,243.5,250.9
351,26600.0,95.8,151.8,232.5,242.1,246.8
352,26676.0,2.0,89.3,210.3,231.4,246.1
353,26752.0,90.8,153.1,204.8,232.1,249.4
354,26828.0,104.6,139.7,233.5,244.6,249.9
355,26904.0,2.0,86.6,212.1,234.3,248.1
