N,MB,min,avgMin,avg,avgMax,max
231,17480.0,393.5,457.4,482.5,501.7,510.4
232,17556.0,233.0,256.6,395.1,459.0,495.3
233,17632.0,264.2,369.6,454.5,482.0,504.8
234,17708.0,445.4,461.4,473.5,485.2,492.1
235,17784.0,375.7,439.0,470.4,488.8,508.4
236,17860.0,272.7,387.8,454.9,476.3,498.0
237,17936.0,368.4,439.2,462.4,477.1,506.5
238,18012.0,225.9,388.3,453.3,474.8,497.3
239,18088.0,406.2,461.3,477.5,491.8,512.0
240,18164.0,311.3,406.7,476.5,492.5,508.0
241,18240.0,190.4,362.0,459.6,477.0,490.7
242,18316.0,372.0,445.8,475.8,493.2,518.3
243,18392.0,232.0,322.6,430.4,466.8,498.7
244,18468.0,352.7,430.3,468.5,487.0,503.3
245,18544.0,410.0,447.0,473.4,493.3,508.6
246,18620.0,387.3,439.6,466.6,490.4,508.4
247,18696.0,409.3,477.7,482.7,494.6,518.5
248,18772.0,258.5,406.2,454.8,474.8,501.2
249,18848.0,412.1,446.0,476.9,490.8,506.1
250,18924.0,243.4,368.7,427.6,482.4,514.5
251,19000.0,387.4,436.0,476.8,494.4,510.4
252,19076.0,297.9,343.8,460.8,484.5,502.6
253,19152.0,200.7,281.4,419.9,480.9,504.2
254,19228.0,182.9,210.6,250.1,315.0,325.8
255,19304.0,174.4,256.1,400.6,473.5,497.2
256,19380.0,250.7,369.8,460.5,502.4,512.4
257,19456.0,463.3,473.1,479.3,490.9,497.7
258,19532.0,424.4,453.6,468.3,483.1,498.7
259,19608.0,247.9,408.2,446.0,471.2,493.2
260,19684.0,444.0,460.6,472.5,481.9,491.4
261,19760.0,402.7,452.0,474.2,490.9,507.6
262,19836.0,252.6,308.4,450.2,477.9,495.5
263,19912.0,424.1,451.2,471.5,483.6,500.7
264,19988.0,419.6,407.3,446.5,456.6,468.1
265,20064.0,349.3,439.9,463.0,473.7,486.4
266,20140.0,229.7,358.1,433.9,459.8,483.9
267,20216.0,395.2,419.7,456.2,470.0,490.7
268,20292.0,443.1,450.8,465.0,472.5,483.2
269,20368.0,425.1,450.9,469.2,492.5,505.9
270,20444.0,236.4,317.1,414.5,451.2,474.5
271,20520.0,365.9,444.0,462.7,484.4,503.6
272,20596.0,443.2,467.5,480.5,491.1,500.8
273,20672.0,235.8,371.4,446.3,470.8,500.9
274,20748.0,460.1,468.3,480.6,494.7,515.8
275,20824.0,178.8,271.3,377.6,434.4,471.0
276,20900.0,277.5,369.5,446.3,467.5,485.9
277,20976.0,193.0,300.7,412.5,474.8,498.5
278,21052.0,355.8,437.4,466.9,479.5,490.1
279,21128.0,359.7,422.6,456.4,471.5,500.8
280,21204.0,424.5,438.6,462.3,483.2,490.4
281,21280.0,225.7,337.7,450.9,467.5,479.0
282,21356.0,334.2,407.3,452.6,468.4,484.1
283,21432.0,324.7,437.7,468.1,478.6,493.4
284,21508.0,357.0,437.3,456.6,466.1,472.5
285,21584.0,369.7,429.1,458.4,477.9,492.5
286,21660.0,235.5,316.4,423.1,456.0,486.5
287,21736.0,408.0,437.6,457.1,469.8,489.3
288,21812.0,370.8,435.2,468.2,484.0,501.3
289,21888.0,243.9,367.9,421.3,464.3,485.1
290,21964.0,431.2,445.1,456.6,473.8,486.7
291,22040.0,222.2,306.9,418.0,454.6,475.3
292,22116.0,440.4,450.3,463.3,477.7,492.7
293,22192.0,420.7,451.8,461.7,471.4,484.6
294,22268.0,227.5,370.5,462.6,477.9,504.4
295,22344.0,445.8,455.7,464.9,475.0,487.6
296,22420.0,411.1,438.0,462.4,479.0,489.3
297,22496.0,227.7,324.1,435.6,461.6,477.1
298,22572.0,423.9,452.7,466.8,474.6,496.9
299,22648.0,297.9,371.0,466.7,478.1,492.6
300,22724.0,182.0,244.4,337.6,457.4,483.7
301,22800.0,206.2,228.0,268.5,295.1,308.4
302,22876.0,216.3,309.6,396.1,452.2,495.0
303,22952.0,445.3,458.9,472.3,480.7,489.6
304,23028.0,454.7,461.4,477.0,490.1,508.9
305,23104.0,383.3,432.0,469.0,479.9,493.1
306,23180.0,440.0,449.0,461.8,470.9,493.6
307,23256.0,363.5,416.8,450.9,469.0,494.9
308,23332.0,240.2,306.6,425.4,466.6,496.7
309,23408.0,433.9,460.2,466.8,476.2,497.8
310,23484.0,349.4,403.8,463.7,479.8,497.5
311,23560.0,385.5,407.5,456.8,465.3,473.5
312,23636.0,390.1,436.7,463.0,478.8,494.8
313,23712.0,243.6,379.5,430.4,460.7,492.5
314,23788.0,376.6,424.9,457.0,468.8,493.1
315,23864.0,390.2,470.2,472.2,484.3,490.5
316,23940.0,283.3,363.0,445.5,464.2,490.6
317,24016.0,381.1,447.8,461.3,473.8,488.3
318,24092.0,265.1,396.3,433.7,456.8,473.0
319,24168.0,395.5,456.4,460.1,472.0,493.4
320,24244.0,392.5,429.4,454.9,475.3,499.4
321,24320.0,415.7,460.3,472.5,481.5,492.5
322,24396.0,295.8,391.7,449.1,464.5,472.1
323,24472.0,144.4,281.0,420.9,468.1,498.2
324,24548.0,184.1,209.8,258.2,293.8,304.4
325,24624.0,370.3,456.8,461.2,474.5,499.9
326,24700.0,452.3,462.1,479.3,487.6,499.4
327,24776.0,399.4,437.7,459.2,468.6,479.9
328,24852.0,366.6,449.5,467.8,488.4,501.1
329,24928.0,224.5,270.4,403.6,438.4,478.1
330,25004.0,361.6,438.5,463.0,477.3,495.0
331,25080.0,423.7,453.3,470.8,484.9,500.0
332,25156.0,406.5,437.8,464.9,476.5,486.1
333,25232.0,378.4,436.3,458.4,476.5,492.5
334,25308.0,408.5,441.0,455.7,469.6,492.8
335,25384.0,230.4,392.0,453.5,476.2,489.9
336,25460.0,393.6,446.3,464.0,479.9,496.3
337,25536.0,230.5,331.3,430.3,472.2,487.9
338,25612.0,437.1,450.2,457.6,466.1,478.2
339,25688.0,394.9,446.3,467.5,488.5,504.2
340,25764.0,251.5,356.7,436.0,465.1,488.2
341,25840.0,388.4,428.8,450.6,465.5,481.0
342,25916.0,372.8,420.8,463.8,478.3,495.2
343,25992.0,377.4,422.9,454.1,469.0,494.2
344,26068.0,439.1,456.5,465.9,482.3,499.2
345,26144.0,266.7,360.2,427.5,450.3,470.8
346,26220.0,231.2,287.8,390.5,464.5,481.6
347,26296.0,145.0,183.8,233.6,286.9,328.2
348,26372.0,205.9,312.9,403.1,473.5,493.9
349,26448.0,236.2,352.9,443.4,466.3,494.4
350,26524.0,313.4,387.1,443.1,468.1,496.2
351,26600.0,227.5,381.6,439.0,459.5,487.1
352,26676.0,400.6,430.6,458.5,471.9,493.8
353,26752.0,374.6,442.2,471.1,484.3,499.3
354,26828.0,393.0,435.2,456.4,470.2,482.4
355,26904.0,230.2,306.4,418.1,469.4,496.4
356,26980.0,251.1,383.9,432.3,453.9,483.4
357,27056.0,414.9,448.9,463.0,476.4,495.9
358,27132.0,394.0,445.6,469.0,489.3,502.9
359,27208.0,357.4,443.9,469.6,485.0,505.4
360,27284.0,402.5,429.3,459.3,472.7,498.5
361,27360.0,421.8,438.0,452.5,465.6,480.5
362,27436.0,230.1,325.5,399.9,469.2,498.9
363,27512.0,401.1,446.6,461.2,471.4,480.8
364,27588.0,359.5,449.8,470.0,481.6,492.4
365,27664.0,236.7,372.0,437.0,468.1,481.3
366,27740.0,437.3,453.1,467.3,482.9,490.0
367,27816.0,273.3,396.9,437.4,458.7,472.2
368,27892.0,446.1,462.0,469.7,481.9,498.7
369,27968.0,223.4,266.7,447.1,478.6,498.8
370,28044.0,184.0,214.4,255.4,291.8,310.7
371,28120.0,224.1,280.6,353.5,471.5,488.7
372,28196.0,285.7,405.6,440.8,455.2,476.7
373,28272.0,291.6,403.5,452.7,474.6,483.6
374,28348.0,378.4,428.1,457.6,476.8,493.2
375,28424.0,338.6,404.2,460.3,477.1,494.1
376,28500.0,254.2,447.8,447.8,472.2,496.4
377,28576.0,400.8,436.7,458.8,473.0,497.7
378,28652.0,224.4,295.5,421.1,464.4,484.0
379,28728.0,423.5,448.1,460.7,472.8,480.4
380,28804.0,388.2,419.4,467.1,481.4,492.1
381,28880.0,425.7,442.5,462.2,476.3,490.3
382,28956.0,410.6,441.2,464.6,485.0,492.6
383,29032.0,253.2,384.2,441.2,464.5,494.4
384,29108.0,230.0,320.7,430.9,474.8,494.6
385,29184.0,406.5,440.1,466.0,482.9,500.8
386,29260.0,357.5,422.0,459.3,471.3,484.6
387,29336.0,229.3,351.4,448.3,477.0,501.7
388,29412.0,322.3,392.8,440.5,457.5,479.1
389,29488.0,241.5,379.3,444.3,469.5,500.7
390,29564.0,388.8,437.2,454.5,479.1,504.6
391,29640.0,414.4,447.8,467.7,481.9,493.3
392,29716.0,438.5,457.4,463.7,470.5,481.7
393,29792.0,150.1,251.5,306.4,431.6,490.9
394,29868.0,149.4,209.9,253.9,344.0,452.3
395,29944.0,389.8,436.5,459.0,475.0,490.3
396,30020.0,453.6,465.3,474.2,482.6,488.7
397,30096.0,358.5,396.1,446.4,466.8,484.2
398,30172.0,445.6,468.8,478.9,498.7,511.1
399,30248.0,284.5,408.7,443.3,466.8,499.7
400,30324.0,408.1,442.2,465.5,477.6,499.1
